sample_id,legacy_test_sample_id,orig_index,tissue_name,gt_instance_count,gt_empty,density_bin,prediction_status,included_E1,included_E2,included_E3,pred_instance_count,bpq,dq,sq,aji_kumar,aji_plus,dice,tp,fp,fn,matched_iou_sum,fn_merged,fn_complex,fn_true_miss,fn_low_iou,fp_split,fp_complex,fp_spurious,fp_low_iou
fold3_0000017,sa_0004963,17,Breast,17,0,"[10,25)",AVAILABLE,1,1,1,14,0.7759132428351735,0.9032258064516129,0.8590468045675135,0.8403256969362407,0.8403256969362407,0.9132358455193101,14,0,3,12.026656122991993,0,0,3,0,0,0,0,0
fold3_0000018,sa_0004964,18,Breast,10,0,"[10,25)",AVAILABLE,1,1,1,8,0.7543311421827178,0.8888888888888888,0.8486225349555575,0.6749749319581722,0.6749749319581722,0.8059522791413666,8,0,2,6.788981128266994,0,0,2,0,0,0,0,0
fold3_0000019,sa_0004965,19,Breast,9,0,"[1,10)",AVAILABLE,1,1,1,9,0.6475661189350874,0.7777777777777778,0.8325850100593981,0.6714298393538652,0.6714298393538652,0.8034197111299916,7,2,2,5.828095903000797,0,0,2,0,0,0,2,0
fold3_0000020,sa_0004966,20,Breast,10,0,"[10,25)",AVAILABLE,1,1,1,10,0.5221540544857699,0.6,0.8702567574762832,0.5385697904722193,0.5142764262881292,0.7394182260545995,6,4,4,5.221541415114457,2,0,2,0,0,0,3,1
fold3_0000021,sa_0004967,21,Breast,17,0,"[10,25)",AVAILABLE,1,1,1,11,0.6354538531354454,0.7857142857142857,0.8087594494451125,0.5778657329882783,0.5778657329882783,0.7324650265315967,11,0,6,8.896354752655686,0,0,6,0,0,0,0,0
fold3_0000022,sa_0004968,22,Breast,18,0,"[10,25)",AVAILABLE,1,1,1,15,0.5669994137224155,0.6666666666666666,0.8504991205836233,0.613776455881719,0.6452164009111617,0.8584285219799238,11,4,7,9.355491176918976,2,0,4,1,2,0,1,1
fold3_0000023,sa_0004969,23,Breast,10,0,"[10,25)",AVAILABLE,1,1,1,8,0.33138727635422505,0.4444444444444444,0.7456213717970064,0.341419439436158,0.341419439436158,0.5685483870967742,4,4,6,2.9824862328093973,0,1,4,1,2,1,1,0
fold3_0000024,sa_0004970,24,Breast,10,0,"[10,25)",AVAILABLE,1,1,1,9,0.45717176988844405,0.5263157894736842,0.8686263627880437,0.6229161662262791,0.6063687724704674,0.8589333674382913,5,4,5,4.343132682566582,2,0,1,2,2,0,0,2
fold3_0000025,sa_0004971,25,Breast,7,0,"[1,10)",AVAILABLE,1,1,1,6,0.7843182023620793,0.9230769230769231,0.8496780525589192,0.8331568918060555,0.8331568918060555,0.908985908985909,6,0,1,5.098069165031568,0,0,1,0,0,0,0,0
fold3_0000026,sa_0004972,26,Breast,8,0,"[1,10)",AVAILABLE,1,1,1,6,0.6870112437005786,0.8571428571428571,0.8015131176506751,0.6949329983249581,0.6949329983249581,0.820012353304509,6,0,2,4.809079507417168,0,0,2,0,0,0,0,0
fold3_0000027,sa_0004973,27,Breast,11,0,"[10,25)",AVAILABLE,1,1,1,10,0.7895955262573423,0.9523809523809523,0.8290753025702094,0.7518669860504439,0.7518669860504439,0.8583608139628408,10,0,1,8.290753854777396,0,0,1,0,0,0,0,0
fold3_0000028,sa_0004974,28,Breast,13,0,"[10,25)",AVAILABLE,1,1,1,7,0.34328721758269154,0.4,0.8582180439567288,0.429904715367701,0.41818181818181815,0.8846656611362493,4,3,9,3.4328730340449596,7,0,2,0,0,0,0,3
fold3_0000029,sa_0004975,29,Breast,10,0,"[10,25)",AVAILABLE,1,1,1,6,0.5920843155878721,0.75,0.7894457541171628,0.6458963031853058,0.6458963031853058,0.7848566181664077,6,0,4,4.736675314148731,0,0,4,0,0,0,0,0
fold3_0000030,sa_0004976,30,Breast,8,0,"[1,10)",AVAILABLE,1,1,1,4,0.5283699958347485,0.6666666666666666,0.7925549937521228,0.5529368440434542,0.5963948120466036,0.8270448912145415,4,0,4,3.1702207675634853,1,0,3,0,0,0,0,0
fold3_0000031,sa_0004977,31,Breast,13,0,"[10,25)",AVAILABLE,1,1,1,9,0.6549754972536732,0.8181818181818182,0.8005256077544894,0.6072702943800179,0.6289789988112535,0.8831590042974135,9,0,4,7.204731270316012,1,0,3,0,0,0,0,0
fold3_0000032,sa_0004978,32,Breast,12,0,"[10,25)",AVAILABLE,1,1,1,9,0.5955360139191662,0.7619047619047619,0.7816410182689056,0.4608970976253298,0.5178598116873412,0.8599842457660496,8,1,4,6.253128927792263,3,0,1,0,0,0,0,1
fold3_0000033,sa_0004979,33,Breast,7,0,"[1,10)",AVAILABLE,1,1,1,6,0.621353961132926,0.7692307692307693,0.8077601494728037,0.5248376003056936,0.5493429209025539,0.8792510202448588,5,1,2,4.038801555124168,1,0,1,0,0,0,1,0
fold3_0000034,sa_0004980,34,Breast,13,0,"[10,25)",AVAILABLE,1,1,1,7,0.4295220151638026,0.6,0.7158700252730044,0.45689655172413796,0.47819452252831096,0.8120619396903015,6,1,7,4.295220867508052,2,0,4,1,0,0,0,1
fold3_0000035,sa_0004981,35,Breast,6,0,"[1,10)",AVAILABLE,1,1,1,8,0.45928614898200254,0.5714285714285714,0.8037507607185045,0.5566271700192891,0.5566271700192891,0.7576562223402372,4,4,2,3.2150038466247786,0,0,1,1,2,0,2,0
